absolute_magnitude,est_dia_in_m_max,epoch_date_close_approach,relative_velocity_km_per_sec,miss_dist._astronomical,orbit_id,orbit_uncertainity,minimum_orbit_intersection,jupiter_tisserand_invariant,epoch_osculation,eccentricity,inclination,asc_node_longitude,orbital_period,perihelion_distance,perihelion_arg,mean_anomaly,hazardous
20.8,411.1875710413,1287126000000,26.1605506356,0.4728734579,44,1,0.16299,6.001,2458000.5,0.5035090135043074,26.95838378262564,15.78200253994551,351.9053515630647,0.4843169458023071,328.1726794226891,67.80592563241163,0
25.62,44.6724713292,922089600000,9.6645515242,0.1663092708,3,6,0.0477185,6.354,2458000.5,0.2725040216323932,17.52168280531048,356.7722022770229,329.2063294909951,0.6788030161158999,48.18635511018011,291.7098495510152,0
22.8,163.696720474,905842800000,16.7590388586,0.2142796837,13,7,0.0640548,5.376,2458000.5,0.3656761137233083,7.199324173903412,214.1548636077999,453.3130893702988,0.7325618321176325,237.7164809835669,54.7302858954944,0
26.286,32.8730483706,1116745200000,6.0473887069,0.1508953996,9,5,0.0103874,6.55,2458000.5,0.2821243965557702,2.539145967632703,16.77862332587374,314.3846801362703,0.64956780723976,40.82955263155544,283.9532796722262,0
18.8,1032.8564805039,1421308800000,27.0241726729,0.1376885308,44,3,0.13879,2.912,2458000.5,0.5416436913564524,48.03325401831859,114.6504759768148,1380.45803796596,1.112123629826468,12.77023815235643,248.2757263729129,0
18.7,1081.533506775,1381820400000,16.1442811563,0.242548631,57,0,0.0170362,4.01,2458000.5,0.4559081164717851,1.86671734721787,210.2448179290151,843.1974184734354,0.9503701962105084,114.4023199210247,261.606837900081,1
24.0,94.1976305719,1281855600000,13.4887919009,0.3432075472,11,8,0.0536338,5.353,2455240.5,0.2153961740834699,27.27671259558836,141.4573425449707,448.4441603676858,0.8996157542559244,77.87373480769479,306.5665418083108,0
21.0,375.0075217981,889948800000,11.9882981591,0.2616190947,13,1,0.261909,4.011,2458000.5,0.3973759699775932,20.47600296124342,21.01907432268458,825.1666292181042,1.037548957500253,96.31332084633188,248.2439441301118,0
22.1,225.9643771094,1181286000000,13.5750499943,0.2765788513,12,3,0.0792105,6.17,2458000.5,0.3850040848296821,17.66640725638918,300.8517556903868,344.1012157963448,0.59101352286096,45.83685111438521,263.9531662836156,0
20.8,411.1875710413,1226736000000,9.6670362631,0.2798004729,73,0,0.0241636,6.099,2458000.5,0.2792445622055008,4.669720186458235,342.9446180859713,358.8360814924976,0.712283766806244,56.11674907775181,350.6047159542996,1
20.0,594.3468684194,919065600000,11.0270742104,0.2634048646,28,2,0.0331774,6.962,2458000.5,0.2820310927535006,13.89965502865119,57.80375669977673,279.7977289150466,0.6010853487405943,315.1638598580114,175.0469529693104,1
21.8,259.4418179074,1379228400000,7.4307292471,0.1254414837,11,2,0.023663,4.647,2458000.5,0.3669816450802241,5.903382678968176,280.2285228632099,613.3116173837676,0.8942758014374563,42.1216721611292,145.1401514192654,1
21.4,311.9176705226,1089874800000,9.0167708288,0.0492714546,25,0,0.0232584,4.649,2458000.5,0.3420472127755808,2.577362651119874,317.1984175092555,616.9191342583106,0.9331424360783972,281.6296875842709,306.7155845204863,1
22.7,171.4115092306,1232006400000,7.8595045617,0.0183937601,10,2,0.00385218,6.481,2458000.5,0.1621960789499528,13.06024110959747,295.0406370400677,320.8136523206951,0.7683846228451898,305.9033341542667,188.1129761134878,0
19.0,941.9763057186,995180400000,25.0511830819,0.3739942136,63,0,0.140456,4.214,2458000.5,0.5317898583077602,13.15019648542084,55.92606292817924,720.8388257337361,0.7366603792875208,144.339545380657,86.92712166741427,0
18.4,1241.766612574,1319266800000,39.1937237768,0.4547737025,27,0,0.287702,2.858,2458000.5,0.8379341068611912,19.47848327654851,92.78406166326562,1367.737782108281,0.3908060139959959,168.8241836607934,213.5341130873069,0
21.0,375.0075217981,1312786800000,4.8649123689,0.2536981842,22,2,0.217628,3.583,2458000.5,0.4250499659367193,6.71266764861885,305.682677342831,1144.496570604695,1.231140117330815,9.326326147623735,340.6554972186243,0
22.0,236.6137501138,1156230000000,1.7502651742,0.4639218176,23,0,0.273535,3.658,2458000.5,0.3859645619458195,3.589476805005745,176.6912771380672,1102.453468116475,1.282432937952171,118.8713828741054,255.0655076852049,0
17.6,1794.8988477988,1132041600000,9.8630209392,0.2633975167,101,0,0.112758,4.05,2458000.5,0.4094724029895834,18.28376042009885,214.4929498560398,810.3305853625825,1.004498751312367,232.7503700793626,96.18350199380794,0
23.6,113.2504610618,1452240000000,14.9960195283,0.0351998925,7,7,0.0208566,4.075,2458000.5,0.5692852089199345,5.275016786756227,96.44539282158806,774.3742549370917,0.7108174901184721,297.4143175467926,302.2482340322794,0
22.605,179.0770695004,903769200000,18.9351387305,0.4955431978,8,6,0.0730516,3.529,2458000.5,0.4929963550293225,8.4996796670959,281.3572450029174,1149.468550142692,1.08878850194792,5.174051428989276,20.32751629624232,0
25.9,39.2681081809,1274511600000,7.8823815125,0.2548867511,9,6,0.0117849,6.459,2458000.5,0.1880902153995966,3.780995327257969,218.5006491038644,324.2809556767761,0.7499916936822505,45.299245656065,57.35949132170016,0
19.7,682.4015094011,1123484400000,8.0992609494,0.267890681,193,0,0.000659446,6.467,2454441.5,0.1910795219761208,3.331290217797427,204.4571896287176,323.513068841623,0.7460502808230671,126.3936405969297,215.5399783483177,1
21.7,271.6689340891,1250924400000,10.4990634716,0.1921762803,28,2,0.0536154,5.164,2458000.5,0.2391464963928471,17.1434789112377,304.7979481900595,492.146728878308,0.9281791934106172,114.2865096863014,286.4461827918915,0
18.4,1241.766612574,1395471600000,10.9538117977,0.4074949854,59,0,0.167138,3.522,2458000.5,0.5828399768891324,23.74996212789771,86.08572645574404,1034.571615019254,0.8351108074823725,86.42599134536769,81.44903501863742,0
24.9,62.2357573367,1394265600000,20.6260670725,0.1875208439,7,8,0.0367322,4.186,2456002.5,0.3750881021360361,30.91721041168596,175.0209785150329,719.2199958521653,0.981735158032596,35.28128980864685,344.5294058315125,0
25.6,45.0858206172,950601600000,5.9654688209,0.1905102193,7,7,0.0154368,6.069,2458000.5,0.264867281520499,1.584784331143382,229.0079793005404,362.9639899005541,0.7320529491310269,219.8771009413585,243.7655084870831,0
26.1,35.8129403019,792835200000,4.6554785934,0.2554883015,8,5,0.018587,6.36,2458000.5,0.1714328826365063,11.94779476707688,229.0663217594457,332.4246440437997,0.7781396599409749,227.5499749797063,314.5094251287649,0
20.594,452.1056961107,1333868400000,17.5999123388,0.379659104,3,6,0.130763,4.512,2458000.5,0.6025113955231667,9.862550036458828,8.208306773813042,610.7637782832081,0.5599826609556666,149.541683177421,95.27270294510032,0
24.0,94.1976305719,965718000000,10.7547308012,0.2173426732,80,0,0.00172365,6.532,2458000.5,0.08934798500351414,11.60915288087941,146.9612496093153,317.2224446928078,0.8289521076955461,195.5895845340659,246.7731977533194,0
18.6,1132.5046106177,1039939200000,21.6454340946,0.2745943064,147,0,0.0795334,7.382,2458000.5,0.4212910392425531,31.02287422538695,258.7334365973851,245.3092395762557,0.443816924879073,346.4354547902304,220.2062419282247,0
22.1,225.9643771094,1208847600000,14.6127305299,0.2986307303,10,6,0.150051,5.768,2458000.5,0.2489470689354046,23.73870968884856,4.972058517926767,390.9176742630271,0.7858297475042493,224.6271748065314,253.9807080280957,0
25.061,57.7883079936,1393056000000,7.104555272,0.1117018159,3,6,0.0428706,5.994,2458000.5,0.116033003042471,4.115795097220903,16.71965950993899,374.3905922507317,0.8986427007078809,220.5159877166043,94.80741622258569,0
22.1,225.9643771094,1108454400000,7.6669590314,0.2765711282,15,5,0.130496,5.423,2458000.5,0.03393085066214367,14.97734738642182,297.9274854271929,452.0698796324372,1.113643817052157,84.12317113574427,179.2386149210707,0
20.2,542.0507863358,897894000000,10.6944267627,0.1759531135,27,1,0.140226,4.823,2458000.5,0.1401378963218428,20.11695117020145,81.34612871104349,567.5231289692981,1.153503459507654,189.9058936729688,132.2051189356424,0
20.5,472.1064988055,1221462000000,12.2863790135,0.4939202599,10,7,0.340542,3.394,2458000.5,0.4623340086611383,24.71163955095521,10.00141140027769,1210.506443926403,1.19515716579374,296.8448795186803,275.7820353329988,0
21.3,326.6178974458,1429081200000,28.6305928789,0.3984553047,14,1,0.0716932,4.656,2458000.5,0.4004669016498495,44.38928153745942,200.9156157663656,541.5986741693157,0.7795894283935796,118.0154694382221,170.6900197157041,0
20.9,392.6810818086,1115535600000,11.8664372458,0.3461246404,23,0,0.172916,5.047,2458000.5,0.1340156090941103,21.60031078668381,75.66658654475431,514.3872371953353,1.088022564964447,63.80278528985676,334.5909888504779,0
26.2,34.201092472,1431673200000,5.6879328975,0.0160096832,13,4,0.0163424,6.213,2458000.5,0.1228259560074111,9.504144316652347,237.1186610361183,348.5901574934982,0.850283140654399,233.7026099162035,260.3615129914813,0
16.5,2978.7906279817,1433746800000,22.885558789,0.3243815501,212,0,0.0137915,8.499,2458000.5,0.6885812527978447,38.88383939170367,244.9135253244094,187.988962717694,0.2000018608245277,192.6176703993719,359.0262469100393,1
20.8,411.1875710413,1098428400000,15.5971131754,0.1285400007,16,7,0.0643608,4.876,2458000.5,0.4511349764591097,21.41079517844136,223.362287664316,531.7882180775958,0.7050594628125373,74.27172242657477,345.3352589986343,0
19.5,748.2383760735,1190444400000,18.0272671122,0.172588037,8,5,0.012568,4.386,2458000.5,0.3288903204330478,30.28570204548532,348.625850656369,657.4285036843145,0.993025127275619,5.112243223781325,188.533899035424,1
24.1,89.9580388169,1408690800000,3.9108073803,0.1912211404,6,8,0.17474,3.612,2456921.5,0.4423742825797751,3.676714834822636,221.7940505809391,1114.179180196445,1.172862776045381,108.8727132667079,10.41710039973324,0
22.8,163.696720474,918460800000,6.6071329751,0.4607108755,12,1,0.175154,4.859,2458000.5,0.1657298868682428,13.12466027918373,272.7912039087441,566.2024524465863,1.11743490169407,129.5533748308695,78.2097498780367,0
24.6,71.4562101727,1462690800000,10.4911331959,0.0368058069,11,7,0.00462303,4.612,2458000.5,0.394023958492224,1.702417834434078,53.27554871062193,621.7033458064565,0.8638638601397352,110.7799079916886,307.7209607576226,0
19.3,820.4270648822,1150959600000,21.6881374701,0.2179075261,39,1,0.0066337,6.251,2457600.5,0.3952468407838829,25.19208353374321,262.8172051378506,332.0591432638878,0.5675308707807903,237.3566988213601,115.5804810210027,1
21.6,284.4722965033,1102492800000,11.3163024674,0.1863542601,21,2,0.00251047,5.554,2458000.5,0.2874280763549985,20.89704919754873,83.47681389781685,421.2193488056898,0.7836135977544068,270.6143290704337,84.03931474282277,1
24.3,82.0427064882,1284534000000,7.3490508504,0.0353283279,24,7,0.017896,3.507,2458000.5,0.5248414963558161,1.017438338198672,0.00194067415759618,1158.557936119238,1.02577330433194,339.6385522145948,73.09456575997869,0
24.0,94.1976305719,1068883200000,6.1501496399,0.3198878781,12,4,0.0109591,5.516,2458000.5,0.1483967510987464,4.069632203267333,2.583070805553164,440.0291283039898,0.964182642959138,233.2488045964447,335.6918528678629,0
23.9,98.6370281305,1324540800000,16.374601147,0.2544911907,9,7,0.0157175,6.175,2458000.5,0.1996699181057757,17.15710442960508,275.4891055546624,348.6578729635174,0.7758953943801146,290.6261257926255,272.2960703669234,0
24.9,62.2357573367,1382425200000,14.4529637516,0.2924982049,6,8,0.0779967,5.308,2456756.5,0.1304093186204849,25.39713841617651,194.9361847731636,460.2496258120088,1.014483268199223,298.1703458587799,53.02557355602097,0
25.3,51.7654482198,1189839600000,8.4909322854,0.1239242989,7,8,0.00384093,7.128,2455517.5,0.3462038279670878,7.620953342919836,57.67580406434796,268.2655387605971,0.5322144726214589,144.3390391954732,238.7615450144283,0
20.9,392.6810818086,1350889200000,2.5227878132,0.4965858425,58,5,0.220645,3.687,2458000.5,0.4096869568860978,5.219838501144778,242.7883578877128,1065.067181466516,1.204854941212444,190.0913895286587,216.1875541119783,0
20.9,392.6810818086,1264147200000,15.4867098174,0.2969369483,16,1,0.177145,5.698,2458000.5,0.2674454113730657,10.8491981310831,59.47032467674766,407.4703471783983,0.7879615902970729,163.6475948439141,240.2281716293327,0
25.0,59.4346868419,790761600000,12.1185099534,0.3598014121,5,6,0.0187898,6.384,2458000.5,0.326860711970322,8.333753551706272,20.49127086505545,327.7076361182716,0.626176880439848,128.46312989278,66.77697673554127,0
20.6,450.8582061718,890553600000,10.5383611134,0.2393808011,10,5,0.13365,5.249,2458000.5,0.3536063896032581,10.18821567530559,319.5492099731144,474.9589273494616,0.7700793426411009,203.3080295703906,353.9356265815271,0
19.1,899.5803881691,963039600000,16.771967542,0.3839322621,71,0,0.0430734,4.823,2458000.5,0.3295621524774158,34.51688657567774,293.2855315685359,531.9203709006454,0.8613718082600882,250.2315182001751,358.7340688599297,1
23.6,113.2504610618,1150354800000,2.4186471326,0.1477906439,11,8,0.146376,4.319,2453891.5,0.2753499496903253,3.049703033447192,118.4279982626059,738.1535450375504,1.158316337751629,143.5024101606541,355.5093849850317,0
20.2,542.0507863358,971593200000,16.3901867259,0.1244973351,31,2,0.0742667,6.34,2458000.5,0.3402001414022144,21.16690941826835,29.26630926472012,327.2433208792217,0.6131882078392604,222.2190545430578,30.46177476775219,0
16.8,2594.4181790745,1370674800000,12.3977346289,0.2959835152,386,0,0.0627723,4.219,2458000.5,0.5240197351639614,11.40093111251454,338.9915903576408,723.1557644873617,0.7504894013186879,305.7309043688938,42.18578579678109,0
22.5,187.9489824394,1016179200000,14.36361978,0.0410057822,22,1,0.0413485,6.026,2458000.5,0.462699943687126,9.488402611056026,188.5128520742066,358.9328872268388,0.5310801913959503,226.7025553557057,334.8809574053776,0
19.5,748.2383760735,1155020400000,16.1894015851,0.2879564777,62,0,0.0225498,6.785,2458000.5,0.2736569612088209,13.24668293227481,134.2602538845283,293.4025609863035,0.6276517743950941,328.6753581761694,173.4356751108606,1
23.6,113.2504610618,1344409200000,5.4263475333,0.2594749324,21,0,0.0231683,5.694,2458000.5,0.1755281002971447,1.499707987243189,143.9720934468935,412.8339519813857,0.8945964663125213,2.124647144481263,343.2780837648182,0
27.7,17.1411509231,1226131200000,18.0383598152,0.3765249261,6,6,0.0145851,6.877,2458000.5,0.2283063963369787,13.37646294124596,227.1365037671775,287.0096366874427,0.6571183604208563,330.2186154684936,337.6353924974111,0
23.6,113.2504610618,1415433600000,13.4769882003,0.4322789704,6,8,0.18158,4.812,2457099.5,0.2003424929255003,22.63812845923396,7.173405082020763,563.8444162449889,1.068098380976184,110.992012257949,42.49763198287499,0
23.4,124.1766612574,1356163200000,9.4250691239,0.140453586,8,6,0.140935,4.367,2458000.5,0.3515113995567863,13.74634388500348,294.6039637662532,698.5552564873672,0.9991650589538106,110.8789695545876,186.0733532047623,0
22.4,196.8067450894,1114153200000,14.1532250983,0.1875261938,7,7,0.162496,6.896,2458000.5,0.545330351576744,15.80999538670596,183.6854327271124,277.4313042307207,0.3785012529899716,178.1441716315962,354.7813084020933,0
22.9,156.3291544087,1193036400000,19.3162617529,0.4589433533,32,2,0.0031712,5.596,2458000.5,0.495415446276373,13.34269374393799,75.18415322045496,408.871740496298,0.5439926900775929,294.3831255213416,305.7529191276701,0
17.0,2366.137501138,1020841200000,15.5513835918,0.1243785126,214,0,0.121228,3.281,2458000.5,0.6108900037029229,13.66239764775096,248.6931894363467,1278.851520582208,0.8971950171483362,279.9719997189859,150.0883331728962,0
22.1,225.9643771094,1040544000000,9.2270186166,0.0757704541,19,4,0.00469688,6.256,2458000.5,0.245748510921474,5.570152515847995,229.9019032870426,342.8138465778937,0.7230296853723579,112.7702162941976,314.0948447819005,0
23.4,124.1766612574,1226736000000,7.5666473906,0.0592418635,8,9,0.0544977,3.725,2454806.5,0.4869001995697816,4.037291389598224,269.9380585741846,1001.629488742778,1.005250495481156,122.3450052235937,13.48957958454529,0
27.7,17.1411509231,1207638000000,14.9462381672,0.2824010372,6,7,0.000237267,5.526,2458000.5,0.2200000019715874,0.07846879720065604,217.9966609025289,436.8854496469854,0.8789025090386334,83.1436168892526,269.3325259854533,0
22.3,206.0819612321,1310108400000,9.0831762887,0.1179054454,26,3,0.0752498,5.85,2458000.5,0.2157184322093987,5.403695674733137,164.6694220022337,390.2114374413899,0.8196083739555992,217.5177071850167,208.9168948531081,0
18.8,1032.8564805039,1010476800000,21.2332613657,0.3869561278,30,1,0.172999,5.684,2458000.5,0.2238221397418173,43.38514381173213,287.6782508478639,381.6428186417534,0.7992212623830086,43.08923164111741,132.5451109762599,0
25.7,43.0566244241,824976000000,9.0104881074,0.1617575396,16,0,0.0483196,5.244,2458000.5,0.1766318721908845,7.724689405886892,147.2825544861749,485.4982355933009,0.9953753261175382,50.19779903325218,25.67916881142787,0
24.0,94.1976305719,1015574400000,9.1810557682,0.0122559603,8,8,0.00849026,7.057,2452358.5,0.3420395941822435,6.628118117921677,164.2963041743963,273.2179503692442,0.5421760067395364,223.2220307604914,130.4433964881567,0
25.4,49.435619262,1394866800000,11.6852849467,0.0111543432,15,7,0.00625571,3.657,2458000.5,0.544636870167244,4.143707779225796,350.8494929426966,1019.461659957994,0.9026918272252088,227.3491633723879,76.55648501245354,0
24.5,74.8238376074,1412751600000,6.5415249217,0.0434609431,13,7,0.0363741,3.382,2458000.5,0.5482426780922435,1.556120714325969,12.71916125815599,1265.254121310277,1.034248157774691,6.769481112784042,300.2098369927575,0
18.8,1032.8564805039,974880000000,21.3693986202,0.4971270365,81,0,0.0328837,5.509,2458000.5,0.5753742801940852,6.497317857906793,341.215892884691,416.8539045844141,0.4637279372243467,45.94508763931062,263.7052497556946,1
20.9,392.6810818086,1369206000000,9.8128095488,0.4831809618,36,0,0.002686,5.645,2458000.5,0.1813074742198211,22.31610577352589,282.6096056123453,410.1573593775723,0.8844817573354675,109.6056454321734,136.6895380206257,1
